trial_id,sigma_d,rho,phi,theta,seed,C_pc,q_grasp,e_pose,n_grasps,success,obj_z_final,error
934,0.02,0.75,45.0,90.0,10934,0.01355,0.20867,0.13883,6,0,0.455,
935,0.02,0.75,45.0,90.0,20935,0.01355,0.16413,0.14339,1,0,0.455,
936,0.02,0.75,50.0,0.0,936,0.00063,0.2916,0.0557,12,1,0.675,
937,0.02,0.75,50.0,0.0,10937,0.00063,0.29314,0.06475,17,0,0.4574,
938,0.02,0.75,50.0,0.0,20938,0.00063,0.29383,0.05723,11,1,0.675,
939,0.02,0.75,50.0,45.0,939,0.01167,0.16889,0.13202,2,0,0.436,
940,0.02,0.75,50.0,45.0,10940,0.01167,0.17687,0.13802,2,0,0.455,
941,0.02,0.75,50.0,45.0,20941,0.011666666666666667,,,0,0,,no_grasps
942,0.02,0.75,50.0,90.0,942,0.012861328125,,,0,0,,no_grasps
943,0.02,0.75,50.0,90.0,10943,0.01286,0.15892,0.15027,1,0,0.455,
944,0.02,0.75,50.0,90.0,20944,0.012861328125,,,0,0,,no_grasps
945,0.02,0.75,55.0,0.0,945,9.765625e-06,,,0,0,,no_grasps
946,0.02,0.75,55.0,0.0,10946,9.765625e-06,,,0,0,,no_grasps
947,0.02,0.75,55.0,0.0,20947,9.765625e-06,,,0,0,,no_grasps
948,0.02,0.75,55.0,45.0,948,0.01064,0.21114,0.15115,1,0,0.455,
949,0.02,0.75,55.0,45.0,10949,0.010638020833333333,,,0,0,,no_grasps
950,0.02,0.75,55.0,45.0,20950,0.010638020833333333,,,0,0,,no_grasps
951,0.02,0.75,55.0,90.0,951,0.011809895833333334,,,0,0,,no_grasps
952,0.02,0.75,55.0,90.0,10952,0.01181,0.16432,0.0901,3,0,0.436,
953,0.02,0.75,55.0,90.0,20953,0.011809895833333334,,,0,0,,no_grasps
954,0.02,0.75,60.0,0.0,954,0.8295377604166667,,,0,0,,no_grasps
955,0.02,0.75,60.0,0.0,10955,0.82954,0.16461,0.26229,2,0,0.455,
956,0.02,0.75,60.0,0.0,20956,0.82954,0.1743,0.1006,3,0,0.455,
957,0.02,0.75,60.0,45.0,957,0.009482421875,,,0,0,,no_grasps
958,0.02,0.75,60.0,45.0,10958,0.009482421875,,,0,0,,no_grasps
959,0.02,0.75,60.0,45.0,20959,0.00948,0.18783,0.12099,1,0,0.4361,
960,0.02,0.75,60.0,90.0,960,0.00971,0.21248,0.13063,3,0,0.455,
961,0.02,0.75,60.0,90.0,10961,0.009713541666666667,,,0,0,,no_grasps
962,0.02,0.75,60.0,90.0,20962,0.00971,0.19738,0.12295,7,0,0.455,
963,0.02,0.75,65.0,0.0,963,0.885546875,,,0,0,,no_grasps
964,0.02,0.75,65.0,0.0,10964,0.88555,0.17002,0.23266,1,0,0.455,
965,0.02,0.75,65.0,0.0,20965,0.88555,0.18886,0.26972,3,0,0.455,
966,0.02,0.75,65.0,45.0,966,0.00818,0.16573,0.12411,1,0,0.455,
967,0.02,0.75,65.0,45.0,10967,0.008177083333333333,,,0,0,,no_grasps
968,0.02,0.75,65.0,45.0,20968,0.008177083333333333,,,0,0,,no_grasps
969,0.02,0.75,65.0,90.0,969,0.00615,0.25824,0.06701,11,0,0.4565,
970,0.02,0.75,65.0,90.0,10970,0.00615,0.24231,0.08656,11,0,0.4568,
971,0.02,0.75,65.0,90.0,20971,0.00615,0.23806,0.07985,11,0,0.4565,
972,0.02,0.5,30.0,0.0,972,0.00999,0.29251,0.05143,18,1,0.675,
973,0.02,0.5,30.0,0.0,10973,0.00999,0.29113,0.05619,18,1,0.675,
974,0.02,0.5,30.0,0.0,20974,0.00999,0.2935,0.05593,19,1,0.675,
975,0.02,0.5,30.0,45.0,975,0.014264322916666667,,,0,0,,no_grasps
976,0.02,0.5,30.0,45.0,10976,0.014264322916666667,,,0,0,,no_grasps
977,0.02,0.5,30.0,45.0,20977,0.014264322916666667,,,0,0,,no_grasps
978,0.02,0.5,30.0,90.0,978,0.01465,0.18496,0.14549,3,0,0.455,
979,0.02,0.5,30.0,90.0,10979,0.01465,0.21073,0.11822,5,0,0.455,
980,0.02,0.5,30.0,90.0,20980,0.01465,0.20562,0.11268,5,0,0.455,
981,0.02,0.5,45.0,0.0,981,0.00317,0.24908,0.09559,11,0,0.4554,
982,0.02,0.5,45.0,0.0,10982,0.00317,0.29145,0.05356,17,1,0.675,
983,0.02,0.5,45.0,0.0,20983,0.00317,0.28628,0.05944,17,1,0.675,
984,0.02,0.5,45.0,45.0,984,0.012581380208333333,,,0,0,,no_grasps
985,0.02,0.5,45.0,45.0,10985,0.01258,0.1935,0.14906,3,0,0.455,
986,0.02,0.5,45.0,45.0,20986,0.012581380208333333,,,0,0,,no_grasps
987,0.02,0.5,45.0,90.0,987,0.01355,0.15104,0.14804,1,0,0.455,
988,0.02,0.5,45.0,90.0,10988,0.0135546875,,,0,0,,no_grasps
989,0.02,0.5,45.0,90.0,20989,0.01355,0.18245,0.15062,1,0,0.455,
990,0.02,0.5,50.0,0.0,990,0.00063,0.29379,0.06982,12,0,0.458,
991,0.02,0.5,50.0,0.0,10991,0.00063,0.29385,0.05798,12,0,0.4574,
992,0.02,0.5,50.0,0.0,20992,0.00063,0.29214,0.06453,8,0,0.4552,
993,0.02,0.5,50.0,45.0,993,0.01167,0.1726,0.14156,1,0,0.455,
994,0.02,0.5,50.0,45.0,10994,0.01167,0.15306,0.14262,1,0,0.455,
995,0.02,0.5,50.0,45.0,20995,0.011666666666666667,,,0,0,,no_grasps
996,0.02,0.5,50.0,90.0,996,0.012861328125,,,0,0,,no_grasps
997,0.02,0.5,50.0,90.0,10997,0.012861328125,,,0,0,,no_grasps
998,0.02,0.5,50.0,90.0,20998,0.012861328125,,,0,0,,no_grasps
999,0.02,0.5,55.0,0.0,999,9.765625e-06,,,0,0,,no_grasps
1000,0.02,0.5,55.0,0.0,11000,9.765625e-06,,,0,0,,no_grasps
1001,0.02,0.5,55.0,0.0,21001,9.765625e-06,,,0,0,,no_grasps
1002,0.02,0.5,55.0,45.0,1002,0.01064,0.17269,0.13309,2,0,0.4578,
1003,0.02,0.5,55.0,45.0,11003,0.01064,0.18201,0.12713,1,0,0.455,
1004,0.02,0.5,55.0,45.0,21004,0.010638020833333333,,,0,0,,no_grasps
1005,0.02,0.5,55.0,90.0,1005,0.011809895833333334,,,0,0,,no_grasps
1006,0.02,0.5,55.0,90.0,11006,0.01181,0.21632,0.10014,1,0,0.4599,
1007,0.02,0.5,55.0,90.0,21007,0.011809895833333334,,,0,0,,no_grasps
1008,0.02,0.5,60.0,0.0,1008,0.8295377604166667,,,0,0,,no_grasps
1009,0.02,0.5,60.0,0.0,11009,0.82954,0.15747,0.23641,2,0,0.455,
1010,0.02,0.5,60.0,0.0,21010,0.82954,0.17835,0.33492,3,0,0.455,
1011,0.02,0.5,60.0,45.0,1011,0.00948,0.2118,0.1191,2,0,0.4361,
1012,0.02,0.5,60.0,45.0,11012,0.00948,0.16238,0.1215,1,0,0.455,
1013,0.02,0.5,60.0,45.0,21013,0.009482421875,,,0,0,,no_grasps
1014,0.02,0.5,60.0,90.0,1014,0.00971,0.18724,0.09031,3,0,0.455,
1015,0.02,0.5,60.0,90.0,11015,0.00971,0.18195,0.09648,2,0,0.455,
1016,0.02,0.5,60.0,90.0,21016,0.00971,0.1851,0.10282,4,0,0.455,
1017,0.02,0.5,65.0,0.0,1017,0.885546875,,,0,0,,no_grasps
1018,0.02,0.5,65.0,0.0,11018,0.88555,0.15105,0.276,1,0,0.455,
1019,0.02,0.5,65.0,0.0,21019,0.88555,0.15617,0.2738,2,0,0.455,
1020,0.02,0.5,65.0,45.0,1020,0.00818,0.248,0.12632,3,0,0.4609,
1021,0.02,0.5,65.0,45.0,11021,0.00818,0.16965,0.12037,1,0,0.455,
1022,0.02,0.5,65.0,45.0,21022,0.00818,0.25654,0.12028,2,0,0.4595,
1023,0.02,0.5,65.0,90.0,1023,0.00615,0.22292,0.06977,9,0,0.4551,
1024,0.02,0.5,65.0,90.0,11024,0.00615,0.22895,0.07951,8,0,0.455,
1025,0.02,0.5,65.0,90.0,21025,0.00615,0.17488,0.0892,1,0,0.455,
1026,0.02,0.25,30.0,0.0,1026,0.00999,0.28911,0.07524,7,0,0.4553,
1027,0.02,0.25,30.0,0.0,11027,0.00999,0.25481,0.05266,3,1,0.675,
1028,0.02,0.25,30.0,0.0,21028,0.00999,0.26269,0.11533,9,0,0.455,
1029,0.02,0.25,30.0,45.0,1029,0.01426,0.15839,0.14351,2,0,0.455,
1030,0.02,0.25,30.0,45.0,11030,0.01426,0.18064,0.12694,2,0,0.4552,
1031,0.02,0.25,30.0,45.0,21031,0.014264322916666667,,,0,0,,no_grasps
1032,0.02,0.25,30.0,90.0,1032,0.01465,0.16655,0.16751,1,0,0.455,
1033,0.02,0.25,30.0,90.0,11033,0.01465,0.27101,0.10006,1,0,0.455,
1034,0.02,0.25,30.0,90.0,21034,0.01465,0.27298,0.14157,5,0,0.455,
1035,0.02,0.25,45.0,0.0,1035,0.00317,0.29163,0.04072,8,1,0.675,
1036,0.02,0.25,45.0,0.0,11036,0.00317,0.26276,0.08096,7,0,0.455,
1037,0.02,0.25,45.0,0.0,21037,0.00317,0.28831,0.06945,6,0,0.4561,
1038,0.02,0.25,45.0,45.0,1038,0.012581380208333333,,,0,0,,no_grasps
1039,0.02,0.25,45.0,45.0,11039,0.012581380208333333,,,0,0,,no_grasps
1040,0.02,0.25,45.0,45.0,21040,0.012581380208333333,,,0,0,,no_grasps
1041,0.02,0.25,45.0,90.0,1041,0.01355,0.21706,0.12597,4,0,0.436,
1042,0.02,0.25,45.0,90.0,11042,0.0135546875,,,0,0,,no_grasps
1043,0.02,0.25,45.0,90.0,21043,0.0135546875,,,0,0,,no_grasps
1044,0.02,0.25,50.0,0.0,1044,0.00063,0.23993,0.06675,3,0,0.4583,
1045,0.02,0.25,50.0,0.0,11045,0.00063,0.29102,0.07185,3,0,0.4552,
1046,0.02,0.25,50.0,0.0,21046,0.00063,0.28973,0.05595,2,1,0.675,
1047,0.02,0.25,50.0,45.0,1047,0.011666666666666667,,,0,0,,no_grasps
1048,0.02,0.25,50.0,45.0,11048,0.011666666666666667,,,0,0,,no_grasps
1049,0.02,0.25,50.0,45.0,21049,0.01167,0.19586,0.15078,1,0,0.455,
1050,0.02,0.25,50.0,90.0,1050,0.01286,0.17459,0.11003,1,0,0.0582,
1051,0.02,0.25,50.0,90.0,11051,0.012861328125,,,0,0,,no_grasps
1052,0.02,0.25,50.0,90.0,21052,0.012861328125,,,0,0,,no_grasps
1053,0.02,0.25,55.0,0.0,1053,9.765625e-06,,,0,0,,no_grasps
1054,0.02,0.25,55.0,0.0,11054,9.765625e-06,,,0,0,,no_grasps
1055,0.02,0.25,55.0,0.0,21055,9.765625e-06,,,0,0,,no_grasps
1056,0.02,0.25,55.0,45.0,1056,0.010638020833333333,,,0,0,,no_grasps
1057,0.02,0.25,55.0,45.0,11057,0.01064,0.15488,0.11865,1,0,0.436,
1058,0.02,0.25,55.0,45.0,21058,0.01064,0.16286,0.14978,2,0,0.455,
1059,0.02,0.25,55.0,90.0,1059,0.011809895833333334,,,0,0,,no_grasps
1060,0.02,0.25,55.0,90.0,11060,0.011809895833333334,,,0,0,,no_grasps
1061,0.02,0.25,55.0,90.0,21061,0.011809895833333334,,,0,0,,no_grasps
1062,0.02,0.25,60.0,0.0,1062,0.82954,0.15412,0.30035,2,0,0.455,
1063,0.02,0.25,60.0,0.0,11063,0.8295377604166667,,,0,0,,no_grasps
1064,0.02,0.25,60.0,0.0,21064,0.8295377604166667,,,0,0,,no_grasps
1065,0.02,0.25,60.0,45.0,1065,0.00948,0.17774,0.12331,1,0,0.436,
1066,0.02,0.25,60.0,45.0,11066,0.009482421875,,,0,0,,no_grasps
1067,0.02,0.25,60.0,45.0,21067,0.009482421875,,,0,0,,no_grasps
1068,0.02,0.25,60.0,90.0,1068,0.00971,0.17641,0.0938,1,0,0.436,
1069,0.02,0.25,60.0,90.0,11069,0.00971,0.1667,0.12005,2,0,0.455,
1070,0.02,0.25,60.0,90.0,21070,0.009713541666666667,,,0,0,,no_grasps
1071,0.02,0.25,65.0,0.0,1071,0.885546875,,,0,0,,no_grasps
1072,0.02,0.25,65.0,0.0,11072,0.885546875,,,0,0,,no_grasps
1073,0.02,0.25,65.0,0.0,21073,0.885546875,,,0,0,,no_grasps
1074,0.02,0.25,65.0,45.0,1074,0.00818,0.16565,0.11723,1,0,0.436,
1075,0.02,0.25,65.0,45.0,11075,0.008177083333333333,,,0,0,,no_grasps
1076,0.02,0.25,65.0,45.0,21076,0.00818,0.15079,0.13457,1,0,0.455,
1077,0.02,0.25,65.0,90.0,1077,0.00615,0.2421,0.09173,7,0,0.455,
1078,0.02,0.25,65.0,90.0,11078,0.00615,0.21447,0.07942,3,0,0.455,
1079,0.02,0.25,65.0,90.0,21079,0.00615,0.20459,0.08981,3,0,0.455,
1080,0.04,1.0,30.0,0.0,1080,0.00999,0.20572,0.09696,5,0,0.455,
1081,0.04,1.0,30.0,0.0,11081,0.00999,0.25432,0.09604,8,0,0.455,
1082,0.04,1.0,30.0,0.0,21082,0.00999,0.21681,0.14938,1,0,0.455,
1083,0.04,1.0,30.0,45.0,1083,0.014264322916666667,,,0,0,,no_grasps
1084,0.04,1.0,30.0,45.0,11084,0.01426,0.17777,0.17426,1,0,0.455,
1085,0.04,1.0,30.0,45.0,21085,0.014264322916666667,,,0,0,,no_grasps
1086,0.04,1.0,30.0,90.0,1086,0.01465,0.22309,0.14389,2,0,0.455,
1087,0.04,1.0,30.0,90.0,11087,0.014651692708333334,,,0,0,,no_grasps
1088,0.04,1.0,30.0,90.0,21088,0.014651692708333334,,,0,0,,no_grasps
1089,0.04,1.0,45.0,0.0,1089,0.003173828125,,,0,0,,no_grasps
1090,0.04,1.0,45.0,0.0,11090,0.00317,0.17363,0.08119,1,0,0.4579,
1091,0.04,1.0,45.0,0.0,21091,0.00317,0.15154,0.09895,1,0,0.4571,
1092,0.04,1.0,45.0,45.0,1092,0.012581380208333333,,,0,0,,no_grasps
1093,0.04,1.0,45.0,45.0,11093,0.012581380208333333,,,0,0,,no_grasps
1094,0.04,1.0,45.0,45.0,21094,0.012581380208333333,,,0,0,,no_grasps
1095,0.04,1.0,45.0,90.0,1095,0.0135546875,,,0,0,,no_grasps
1096,0.04,1.0,45.0,90.0,11096,0.0135546875,,,0,0,,no_grasps
1097,0.04,1.0,45.0,90.0,21097,0.0135546875,,,0,0,,no_grasps
1098,0.04,1.0,50.0,0.0,1098,0.0006315104166666666,,,0,0,,no_grasps
1099,0.04,1.0,50.0,0.0,11099,0.0006315104166666666,,,0,0,,no_grasps
1100,0.04,1.0,50.0,0.0,21100,0.00063,0.1603,0.051,1,1,0.675,
1101,0.04,1.0,50.0,45.0,1101,0.011666666666666667,,,0,0,,no_grasps
1102,0.04,1.0,50.0,45.0,11102,0.011666666666666667,,,0,0,,no_grasps
1103,0.04,1.0,50.0,45.0,21103,0.011666666666666667,,,0,0,,no_grasps
1104,0.04,1.0,50.0,90.0,1104,0.012861328125,,,0,0,,no_grasps
1105,0.04,1.0,50.0,90.0,11105,0.012861328125,,,0,0,,no_grasps
1106,0.04,1.0,50.0,90.0,21106,0.012861328125,,,0,0,,no_grasps
1107,0.04,1.0,55.0,0.0,1107,9.765625e-06,,,0,0,,no_grasps
1108,0.04,1.0,55.0,0.0,11108,9.765625e-06,,,0,0,,no_grasps
1109,0.04,1.0,55.0,0.0,21109,9.765625e-06,,,0,0,,no_grasps
1110,0.04,1.0,55.0,45.0,1110,0.010638020833333333,,,0,0,,no_grasps
1111,0.04,1.0,55.0,45.0,11111,0.010638020833333333,,,0,0,,no_grasps
1112,0.04,1.0,55.0,45.0,21112,0.010638020833333333,,,0,0,,no_grasps
1113,0.04,1.0,55.0,90.0,1113,0.011809895833333334,,,0,0,,no_grasps
1114,0.04,1.0,55.0,90.0,11114,0.011809895833333334,,,0,0,,no_grasps
1115,0.04,1.0,55.0,90.0,21115,0.011809895833333334,,,0,0,,no_grasps
1116,0.04,1.0,60.0,0.0,1116,0.82954,0.16719,0.3102,3,0,0.455,
1117,0.04,1.0,60.0,0.0,11117,0.82954,0.17605,0.28083,2,0,0.455,
1118,0.04,1.0,60.0,0.0,21118,0.82954,0.18693,0.33422,3,0,0.455,
1119,0.04,1.0,60.0,45.0,1119,0.009482421875,,,0,0,,no_grasps
1120,0.04,1.0,60.0,45.0,11120,0.009482421875,,,0,0,,no_grasps
1121,0.04,1.0,60.0,45.0,21121,0.009482421875,,,0,0,,no_grasps
1122,0.04,1.0,60.0,90.0,1122,0.009713541666666667,,,0,0,,no_grasps
1123,0.04,1.0,60.0,90.0,11123,0.009713541666666667,,,0,0,,no_grasps
1124,0.04,1.0,60.0,90.0,21124,0.009713541666666667,,,0,0,,no_grasps
1125,0.04,1.0,65.0,0.0,1125,0.885546875,,,0,0,,no_grasps
1126,0.04,1.0,65.0,0.0,11126,0.885546875,,,0,0,,no_grasps
1127,0.04,1.0,65.0,0.0,21127,0.885546875,,,0,0,,no_grasps
1128,0.04,1.0,65.0,45.0,1128,0.008177083333333333,,,0,0,,no_grasps
1129,0.04,1.0,65.0,45.0,11129,0.008177083333333333,,,0,0,,no_grasps
1130,0.04,1.0,65.0,45.0,21130,0.008177083333333333,,,0,0,,no_grasps
1131,0.04,1.0,65.0,90.0,1131,0.006145833333333333,,,0,0,,no_grasps
1132,0.04,1.0,65.0,90.0,11132,0.006145833333333333,,,0,0,,no_grasps
1133,0.04,1.0,65.0,90.0,21133,0.006145833333333333,,,0,0,,no_grasps
1134,0.04,0.75,30.0,0.0,1134,0.00999,0.20031,0.15663,3,0,0.4557,
1135,0.04,0.75,30.0,0.0,11135,0.00999,0.21041,0.15009,2,0,0.455,
1136,0.04,0.75,30.0,0.0,21136,0.00999,0.17965,0.14615,2,0,0.455,
1137,0.04,0.75,30.0,45.0,1137,0.014264322916666667,,,0,0,,no_grasps
1138,0.04,0.75,30.0,45.0,11138,0.014264322916666667,,,0,0,,no_grasps
1139,0.04,0.75,30.0,45.0,21139,0.01426,0.17477,0.20748,1,0,0.455,
1140,0.04,0.75,30.0,90.0,1140,0.014651692708333334,,,0,0,,no_grasps
1141,0.04,0.75,30.0,90.0,11141,0.014651692708333334,,,0,0,,no_grasps
1142,0.04,0.75,30.0,90.0,21142,0.014651692708333334,,,0,0,,no_grasps
1143,0.04,0.75,45.0,0.0,1143,0.003173828125,,,0,0,,no_grasps
1144,0.04,0.75,45.0,0.0,11144,0.003173828125,,,0,0,,no_grasps
1145,0.04,0.75,45.0,0.0,21145,0.00317,0.19066,0.07384,2,0,0.455,
1146,0.04,0.75,45.0,45.0,1146,0.012581380208333333,,,0,0,,no_grasps
1147,0.04,0.75,45.0,45.0,11147,0.012581380208333333,,,0,0,,no_grasps
1148,0.04,0.75,45.0,45.0,21148,0.012581380208333333,,,0,0,,no_grasps
1149,0.04,0.75,45.0,90.0,1149,0.0135546875,,,0,0,,no_grasps
1150,0.04,0.75,45.0,90.0,11150,0.0135546875,,,0,0,,no_grasps
1151,0.04,0.75,45.0,90.0,21151,0.0135546875,,,0,0,,no_grasps
1152,0.04,0.75,50.0,0.0,1152,0.0006315104166666666,,,0,0,,no_grasps
1153,0.04,0.75,50.0,0.0,11153,0.0006315104166666666,,,0,0,,no_grasps
1154,0.04,0.75,50.0,0.0,21154,0.0006315104166666666,,,0,0,,no_grasps
1155,0.04,0.75,50.0,45.0,1155,0.011666666666666667,,,0,0,,no_grasps
1156,0.04,0.75,50.0,45.0,11156,0.011666666666666667,,,0,0,,no_grasps
1157,0.04,0.75,50.0,45.0,21157,0.011666666666666667,,,0,0,,no_grasps
1158,0.04,0.75,50.0,90.0,1158,0.012861328125,,,0,0,,no_grasps
1159,0.04,0.75,50.0,90.0,11159,0.012861328125,,,0,0,,no_grasps
1160,0.04,0.75,50.0,90.0,21160,0.012861328125,,,0,0,,no_grasps
1161,0.04,0.75,55.0,0.0,1161,9.765625e-06,,,0,0,,no_grasps
1162,0.04,0.75,55.0,0.0,11162,9.765625e-06,,,0,0,,no_grasps
1163,0.04,0.75,55.0,0.0,21163,9.765625e-06,,,0,0,,no_grasps
1164,0.04,0.75,55.0,45.0,1164,0.010638020833333333,,,0,0,,no_grasps
1165,0.04,0.75,55.0,45.0,11165,0.010638020833333333,,,0,0,,no_grasps
1166,0.04,0.75,55.0,45.0,21166,0.010638020833333333,,,0,0,,no_grasps
1167,0.04,0.75,55.0,90.0,1167,0.011809895833333334,,,0,0,,no_grasps
1168,0.04,0.75,55.0,90.0,11168,0.011809895833333334,,,0,0,,no_grasps
1169,0.04,0.75,55.0,90.0,21169,0.011809895833333334,,,0,0,,no_grasps
1170,0.04,0.75,60.0,0.0,1170,0.82954,0.15625,0.29904,1,0,0.455,
1171,0.04,0.75,60.0,0.0,11171,0.82954,0.16966,0.30034,2,0,0.455,
1172,0.04,0.75,60.0,0.0,21172,0.82954,0.15784,0.09838,1,0,0.455,
1173,0.04,0.75,60.0,45.0,1173,0.009482421875,,,0,0,,no_grasps
1174,0.04,0.75,60.0,45.0,11174,0.009482421875,,,0,0,,no_grasps
1175,0.04,0.75,60.0,45.0,21175,0.009482421875,,,0,0,,no_grasps
1176,0.04,0.75,60.0,90.0,1176,0.009713541666666667,,,0,0,,no_grasps
1177,0.04,0.75,60.0,90.0,11177,0.009713541666666667,,,0,0,,no_grasps
1178,0.04,0.75,60.0,90.0,21178,0.009713541666666667,,,0,0,,no_grasps
1179,0.04,0.75,65.0,0.0,1179,0.885546875,,,0,0,,no_grasps
1180,0.04,0.75,65.0,0.0,11180,0.88555,0.15471,0.15568,1,0,0.455,
1181,0.04,0.75,65.0,0.0,21181,0.885546875,,,0,0,,no_grasps
1182,0.04,0.75,65.0,45.0,1182,0.008177083333333333,,,0,0,,no_grasps
1183,0.04,0.75,65.0,45.0,11183,0.008177083333333333,,,0,0,,no_grasps
1184,0.04,0.75,65.0,45.0,21184,0.008177083333333333,,,0,0,,no_grasps
1185,0.04,0.75,65.0,90.0,1185,0.006145833333333333,,,0,0,,no_grasps
1186,0.04,0.75,65.0,90.0,11186,0.006145833333333333,,,0,0,,no_grasps
1187,0.04,0.75,65.0,90.0,21187,0.006145833333333333,,,0,0,,no_grasps
1188,0.04,0.5,30.0,0.0,1188,0.00999,0.19691,0.13475,2,0,0.4583,
1189,0.04,0.5,30.0,0.0,11189,0.00999,0.24004,0.12147,5,0,0.4563,
1190,0.04,0.5,30.0,0.0,21190,0.00999,0.22164,0.10406,2,0,0.4551,
1191,0.04,0.5,30.0,45.0,1191,0.014264322916666667,,,0,0,,no_grasps
1192,0.04,0.5,30.0,45.0,11192,0.014264322916666667,,,0,0,,no_grasps
1193,0.04,0.5,30.0,45.0,21193,0.014264322916666667,,,0,0,,no_grasps
1194,0.04,0.5,30.0,90.0,1194,0.014651692708333334,,,0,0,,no_grasps
1195,0.04,0.5,30.0,90.0,11195,0.014651692708333334,,,0,0,,no_grasps
1196,0.04,0.5,30.0,90.0,21196,0.014651692708333334,,,0,0,,no_grasps
1197,0.04,0.5,45.0,0.0,1197,0.003173828125,,,0,0,,no_grasps
1198,0.04,0.5,45.0,0.0,11198,0.003173828125,,,0,0,,no_grasps
1199,0.04,0.5,45.0,0.0,21199,0.003173828125,,,0,0,,no_grasps
1200,0.04,0.5,45.0,45.0,1200,0.012581380208333333,,,0,0,,no_grasps
1201,0.04,0.5,45.0,45.0,11201,0.012581380208333333,,,0,0,,no_grasps
1202,0.04,0.5,45.0,45.0,21202,0.012581380208333333,,,0,0,,no_grasps
1203,0.04,0.5,45.0,90.0,1203,0.0135546875,,,0,0,,no_grasps
1204,0.04,0.5,45.0,90.0,11204,0.0135546875,,,0,0,,no_grasps
1205,0.04,0.5,45.0,90.0,21205,0.0135546875,,,0,0,,no_grasps
1206,0.04,0.5,50.0,0.0,1206,0.0006315104166666666,,,0,0,,no_grasps
1207,0.04,0.5,50.0,0.0,11207,0.0006315104166666666,,,0,0,,no_grasps
1208,0.04,0.5,50.0,0.0,21208,0.0006315104166666666,,,0,0,,no_grasps
1209,0.04,0.5,50.0,45.0,1209,0.011666666666666667,,,0,0,,no_grasps
1210,0.04,0.5,50.0,45.0,11210,0.011666666666666667,,,0,0,,no_grasps
1211,0.04,0.5,50.0,45.0,21211,0.011666666666666667,,,0,0,,no_grasps
1212,0.04,0.5,50.0,90.0,1212,0.012861328125,,,0,0,,no_grasps
1213,0.04,0.5,50.0,90.0,11213,0.012861328125,,,0,0,,no_grasps
1214,0.04,0.5,50.0,90.0,21214,0.012861328125,,,0,0,,no_grasps
1215,0.04,0.5,55.0,0.0,1215,9.765625e-06,,,0,0,,no_grasps
1216,0.04,0.5,55.0,0.0,11216,9.765625e-06,,,0,0,,no_grasps
1217,0.04,0.5,55.0,0.0,21217,9.765625e-06,,,0,0,,no_grasps
1218,0.04,0.5,55.0,45.0,1218,0.010638020833333333,,,0,0,,no_grasps
1219,0.04,0.5,55.0,45.0,11219,0.010638020833333333,,,0,0,,no_grasps
1220,0.04,0.5,55.0,45.0,21220,0.010638020833333333,,,0,0,,no_grasps
1221,0.04,0.5,55.0,90.0,1221,0.011809895833333334,,,0,0,,no_grasps
1222,0.04,0.5,55.0,90.0,11222,0.011809895833333334,,,0,0,,no_grasps
1223,0.04,0.5,55.0,90.0,21223,0.011809895833333334,,,0,0,,no_grasps
1224,0.04,0.5,60.0,0.0,1224,0.8295377604166667,,,0,0,,no_grasps
1225,0.04,0.5,60.0,0.0,11225,0.8295377604166667,,,0,0,,no_grasps
1226,0.04,0.5,60.0,0.0,21226,0.82954,0.21629,0.31394,1,0,0.455,
1227,0.04,0.5,60.0,45.0,1227,0.009482421875,,,0,0,,no_grasps
1228,0.04,0.5,60.0,45.0,11228,0.009482421875,,,0,0,,no_grasps
1229,0.04,0.5,60.0,45.0,21229,0.009482421875,,,0,0,,no_grasps
1230,0.04,0.5,60.0,90.0,1230,0.009713541666666667,,,0,0,,no_grasps
1231,0.04,0.5,60.0,90.0,11231,0.009713541666666667,,,0,0,,no_grasps
1232,0.04,0.5,60.0,90.0,21232,0.009713541666666667,,,0,0,,no_grasps
1233,0.04,0.5,65.0,0.0,1233,0.885546875,,,0,0,,no_grasps
1234,0.04,0.5,65.0,0.0,11234,0.885546875,,,0,0,,no_grasps
1235,0.04,0.5,65.0,0.0,21235,0.885546875,,,0,0,,no_grasps
1236,0.04,0.5,65.0,45.0,1236,0.008177083333333333,,,0,0,,no_grasps
1237,0.04,0.5,65.0,45.0,11237,0.008177083333333333,,,0,0,,no_grasps
1238,0.04,0.5,65.0,45.0,21238,0.008177083333333333,,,0,0,,no_grasps
1239,0.04,0.5,65.0,90.0,1239,0.006145833333333333,,,0,0,,no_grasps
1240,0.04,0.5,65.0,90.0,11240,0.006145833333333333,,,0,0,,no_grasps
1241,0.04,0.5,65.0,90.0,21241,0.006145833333333333,,,0,0,,no_grasps
1242,0.04,0.25,30.0,0.0,1242,0.009993489583333333,,,0,0,,no_grasps
1243,0.04,0.25,30.0,0.0,11243,0.00999,0.1974,0.15789,1,0,0.455,
1244,0.04,0.25,30.0,0.0,21244,0.00999,0.18094,0.13588,1,0,0.4598,
1245,0.04,0.25,30.0,45.0,1245,0.014264322916666667,,,0,0,,no_grasps
1246,0.04,0.25,30.0,45.0,11246,0.014264322916666667,,,0,0,,no_grasps
1247,0.04,0.25,30.0,45.0,21247,0.01426,0.1652,0.20543,1,0,0.455,
1248,0.04,0.25,30.0,90.0,1248,0.014651692708333334,,,0,0,,no_grasps
1249,0.04,0.25,30.0,90.0,11249,0.014651692708333334,,,0,0,,no_grasps
